travelCode,User_ID,Car_rented,review_car,review_hotel,review_flights,flight_rating,hotel_rating,car_rating,overall_rating
658,5,Not Rented,null,The hotel restaurant was average—good food but a bit overpriced.,The flight was on time and the staff was very courteous. Excellent experience!,5,3,0,4
668,5,Not Rented,null,"The air conditioning barely worked, and it was too hot to sleep comfortably.","The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
670,5,Not Rented,null,Fantastic breakfast buffet with a wide variety of delicious options!,"The flight attendants were rude, and the flight was uncomfortable.",2,2,0,2
676,5,Not Rented,null,"Terrible experience! The room was not clean, and the service was very slow.","The crew was very professional, and the flight was very smooth. Would fly again.",5,1,0,3
680,5,Not Rented,null,"The room smelled musty, and the bathroom had mold in the corners!","The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,2,0,2
683,5,Not Rented,null,"Decent stay, but nothing extraordinary. The hotel met expectations.","The food was below average, and there were no special meal options available.",3,3,0,3
687,5,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
688,6,Not Rented,null,"The bathroom drain was clogged, and water pooled up every time I showered.","There was no Wi-Fi on the flight, and the entertainment options were limited.",2,2,0,2
690,6,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.",Very comfortable flight with ample legroom. The entertainment options were good too.,2,2,0,2
695,6,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The cabin was dirty, and the bathrooms were not properly maintained.",1,2,0,1.5
696,6,Not Rented,null,"The room was fine, but it didn’t quite match the pictures on the website.","I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
698,6,Confirmed,"Decent rental experience, though the deposit refund took a little longer than expected.",Great value for money! Got a five-star experience at a reasonable price.,"The flight was smooth, and the staff was extremely helpful and friendly.",5,5,3,4.333333333
699,6,Not Rented,null,"Air conditioning worked well, but it was a little noisy at night.","The seats were cramped, and the flight was uncomfortable from start to finish.",2,2,0,2
701,6,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,"Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
707,6,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,"The boarding process was a bit slow, but other than that, the flight was fine.",2,2,0,2
711,6,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The food was below average, and there were no special meal options available.",3,2,0,2.5
712,6,Not Rented,null,The Wi-Fi was so slow that I couldn’t even send an email!,"The cabin was comfortable, but the food could have been better.",2,2,0,2
718,6,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!",The flight was on time and the staff was very courteous. Excellent experience!,5,2,0,3.5
719,6,Not Rented,null,Paper-thin walls—I could hear everything from the neighboring rooms.,"The flight went smoothly, but I wasn’t overly impressed with the service.",5,2,0,3.5
723,6,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The flight went smoothly, but I wasn’t overly impressed with the service.",5,5,0,5
739,6,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The flight was comfortable, but I didn’t find it memorable in any way.",2,2,0,2
745,6,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
746,6,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!",The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
747,6,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The flight was delayed for hours, and there was no apology or compensation.",2,5,0,3.5
749,6,Not Rented,null,The hotel’s spa was an absolute treat. Best massage I’ve ever had!,"It was a standard flight. Nothing wrong, but nothing exceptional either.",2,2,0,2
753,6,Not Rented,null,"Fast and free Wi-Fi, perfect for both business and leisure travelers.","The crew was very professional, and the flight was very smooth. Would fly again.",5,2,0,3.5
754,6,Not Rented,null,Great value for money! Got a five-star experience at a reasonable price.,Excellent in-flight experience with a wide selection of movies and shows.,5,5,0,5
755,6,Not Rented,null,The hotel photos were misleading—nothing looked as good in real life.,"The entertainment was decent, but I didn’t find anything to really enjoy.",3,2,0,2.5
762,6,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The service was okay, but I expected a bit more for the price.",3,2,0,2.5
767,6,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"I didn’t experience any issues, but it wasn’t a standout flight either.",2,2,0,2
778,7,Not Rented,null,I found bugs in my bed! Absolutely disgusting and unacceptable.,"The entertainment system was outdated, and the flight was not as comfortable as expected.",2,2,0,2
787,7,Not Rented,null,"The hotel had a beautiful garden and outdoor seating area, perfect for unwinding.","The legroom was adequate, but the overall experience didn’t wow me.",2,2,0,2
788,7,Not Rented,null,"Elevator was out of service, and I had to carry my bags up six flights of stairs!","The flight was smooth, and the staff was extremely helpful and friendly.",5,2,0,3.5
793,7,Not Rented,null,"The hotel was clean, but I felt like the decor was a little outdated.","It was a standard flight. Nothing wrong, but nothing exceptional either.",2,2,0,2
795,7,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,2,0,2
803,7,Not Rented,null,"Booked a non-smoking room, but it reeked of cigarette smoke!","The flight was overcrowded, and I was unable to get enough rest.The flight was fine, but nothing really stood out about the experience.",2,2,0,2
805,7,Pending,"Excellent service! The car was clean, and the pickup was smooth. Highly recommend!","The hotel overbooked, and we had to wait hours for an available room.","Had a smooth flight with no delays, and the food was surprisingly good.",5,2,5,4
806,7,Not Rented,null,"Stayed for one night; everything was fine, but nothing really stood out.","The crew was professional, but the flight felt standard and routine.",2,2,0,2
808,7,Not Rented,null,Loved the little touches like welcome drinks and personalized notes in the room.,"I had to wait too long for boarding, and the staff was not helpful.",2,2,0,2
809,7,Not Rented,null,"Room service took over an hour, and the food was cold by the time it arrived.","The crew was professional, but the flight felt standard and routine.",2,2,0,2
812,7,Cancelled,They charged me for a scratch that was already there! Be careful!,"There were minor maintenance issues, but they were resolved quickly.","Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,2,3
815,7,Not Rented,null,The hotel’s spa was an absolute treat. Best massage I’ve ever had!,"My flight was canceled, and I had to rebook. Customer service was helpful, though.",2,2,0,2
817,7,Not Rented,null,"The staff was helpful, but service could have been a bit faster.","The flight was comfortable, but I didn’t find it memorable in any way.",2,2,0,2
819,7,Not Rented,null,Extremely comfortable beds—best sleep I’ve had in a long time!,The plane was clean and well-maintained. The staff was friendly throughout the flight.,2,2,0,2
823,8,Not Rented,null,Breakfast selection was decent but could use more variety.,Comfortable seats and good in-flight entertainment. Highly recommend this airline.,2,3,0,2.5
826,8,Not Rented,null,"The location was convenient, but the surroundings were a bit noisy.","Great service! The check-in process was smooth, and the flight was very relaxing.",5,2,0,3.5
827,8,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","The seats were cramped, and the flight was uncomfortable from start to finish.",2,3,0,2.5
830,8,Not Rented,null,"The hotel was absolutely stunning! Clean rooms, excellent service, and a breathtaking view.","The flight was smooth, and the staff was extremely helpful and friendly.",5,5,0,5
834,8,Not Rented,null,"Service was okay, but I expected a bit more from a hotel of this rating.","The flight was smooth, and the staff was extremely helpful and friendly.",5,3,0,4
836,8,Not Rented,null,"Rooms were well-maintained, and housekeeping did a great job every day.","The flight was smooth, and the staff was extremely helpful and friendly.",5,5,0,5
838,8,Not Rented,null,The gym was small but had the basic equipment I needed for a workout.,"The food was below average, and there were no special meal options available.",3,2,0,2.5
