hotel_booking_id,pax_id,hotel_id,check_in_date,check_out_date,num_of_guests,booking_status,payment_method,currency,transaction_amount
HB00269,PAX00269,HOTEL226,2024-05-10,2025-05-31,4,Confirmed,Credit Card,USD,362.7
HB00270,PAX00270,HOTEL258,2023-10-04,2025-05-22,3,Canceled,Net Banking,USD,132.78
HB00271,PAX00271,HOTEL162,2024-02-09,2025-06-27,2,Canceled,UPI,USD,478.08
HB00272,PAX00272,HOTEL312,2024-06-16,2025-08-10,2,Pending,PayPal,USD,493.42
HB00273,PAX00273,HOTEL191,2024-11-07,2025-10-10,1,Confirmed,UPI,EUR,309.47
HB00274,PAX00274,HOTEL280,2023-06-14,2025-05-03,2,No-Show,Credit Card,INR,84.56
HB00275,PAX00275,HOTEL197,2024-02-03,2025-03-06,4,No-Show,Net Banking,USD,218.67
HB00276,PAX00276,HOTEL134,2024-06-02,2025-02-21,5,No-Show,PayPal,USD,75.56
HB00277,PAX00277,HOTEL434,2025-01-07,2025-12-28,4,Confirmed,PayPal,EUR,358.22
HB00278,PAX00278,HOTEL280,2024-12-06,2025-10-08,1,Canceled,UPI,EUR,471.72
HB00279,PAX00279,HOTEL166,2024-08-17,2025-04-15,2,No-Show,Credit Card,GBP,258.03
HB00280,PAX00280,HOTEL206,2023-04-14,2025-11-26,5,No-Show,Net Banking,EUR,253.73
HB00281,PAX00281,HOTEL434,2023-02-25,2025-02-24,1,Pending,PayPal,GBP,406.86
HB00282,PAX00282,HOTEL301,2024-11-04,2025-02-16,2,Pending,UPI,GBP,385.74
HB00283,PAX00283,HOTEL364,2024-09-27,2025-11-15,2,No-Show,Credit Card,INR,395.44
HB00284,PAX00284,HOTEL167,2024-08-16,2025-09-09,5,No-Show,Net Banking,USD,473.81
HB00285,PAX00285,HOTEL88,2024-03-05,2025-03-12,2,No-Show,Net Banking,USD,318.22
HB00286,PAX00286,HOTEL23,2023-09-18,2025-12-03,4,Pending,UPI,USD,84.16
HB00287,PAX00287,HOTEL127,2023-02-12,2025-11-18,1,No-Show,Net Banking,INR,111.23
HB00288,PAX00288,HOTEL266,2023-11-06,2025-07-30,2,Pending,Credit Card,EUR,402.04
HB00289,PAX00289,HOTEL27,2023-10-03,2026-01-03,5,Canceled,Net Banking,EUR,324.44
HB00290,PAX00290,HOTEL338,2023-08-18,2025-03-21,5,Confirmed,PayPal,EUR,346.12
HB00291,PAX00291,HOTEL139,2023-10-04,2025-07-03,3,Confirmed,PayPal,EUR,392.9
HB00292,PAX00292,HOTEL250,2023-02-27,2025-08-26,5,Confirmed,PayPal,EUR,416.45
HB00293,PAX00293,HOTEL49,2023-11-03,2025-07-03,3,Pending,PayPal,GBP,477.53
HB00294,PAX00294,HOTEL387,2025-01-05,2025-11-21,1,Canceled,Credit Card,EUR,411.61
HB00295,PAX00295,HOTEL201,2024-05-11,2025-07-01,1,No-Show,Net Banking,INR,339.73
HB00296,PAX00296,HOTEL42,2023-04-09,2025-11-17,4,No-Show,Net Banking,INR,197.28
HB00297,PAX00297,HOTEL461,2024-09-20,2025-11-25,4,Confirmed,Credit Card,INR,149.58
HB00298,PAX00298,HOTEL262,2023-10-18,2025-10-21,4,Canceled,Credit Card,USD,176.45
HB00299,PAX00299,HOTEL142,2024-01-20,2025-08-15,4,Pending,Net Banking,INR,323.67
HB00300,PAX00300,HOTEL55,2023-03-25,2025-03-15,2,No-Show,Net Banking,USD,368.14
HB00301,PAX00301,HOTEL325,2023-06-05,2025-02-16,4,Canceled,Net Banking,EUR,255.96
HB00302,PAX00302,HOTEL310,2024-10-08,2026-01-09,5,No-Show,Credit Card,INR,393.62
HB00303,PAX00303,HOTEL173,2023-08-24,2025-09-06,4,Canceled,UPI,USD,212.04
HB00304,PAX00304,HOTEL384,2023-11-10,2025-12-20,1,Canceled,Credit Card,INR,291.57
HB00305,PAX00305,HOTEL49,2024-09-07,2026-01-22,3,No-Show,UPI,USD,438.98
HB00306,PAX00306,HOTEL117,2023-12-14,2025-05-25,3,Canceled,Credit Card,INR,52.64
HB00307,PAX00307,HOTEL391,2023-10-26,2025-08-01,1,Canceled,Credit Card,EUR,204.71
HB00308,PAX00308,HOTEL48,2023-10-14,2025-04-21,2,Pending,Credit Card,USD,215.4
HB00309,PAX00309,HOTEL147,2023-05-27,2025-06-30,2,Pending,PayPal,EUR,275.96
HB00310,PAX00310,HOTEL496,2023-04-27,2025-03-10,1,Canceled,UPI,INR,244.76
HB00311,PAX00311,HOTEL443,2024-09-16,2025-12-10,1,No-Show,UPI,GBP,317.03
HB00312,PAX00312,HOTEL438,2024-09-25,2025-01-31,4,No-Show,Credit Card,EUR,495.73
HB00313,PAX00313,HOTEL7,2024-03-16,2025-07-13,1,Pending,Credit Card,GBP,223.75
HB00314,PAX00314,HOTEL279,2024-07-02,2025-10-11,4,Pending,UPI,INR,179.16
HB00315,PAX00315,HOTEL272,2023-02-06,2025-11-07,5,Canceled,PayPal,INR,111.56
HB00316,PAX00316,HOTEL181,2023-06-03,2025-08-05,2,No-Show,Net Banking,GBP,109.92
HB00317,PAX00317,HOTEL255,2024-01-02,2025-03-27,1,Pending,UPI,EUR,153.05
HB00318,PAX00318,HOTEL119,2023-10-20,2025-06-07,1,No-Show,PayPal,GBP,117.3
HB00319,PAX00319,HOTEL486,2023-09-03,2025-09-02,1,Confirmed,Credit Card,GBP,287.43
HB00320,PAX00320,HOTEL164,2025-01-24,2025-09-13,3,No-Show,PayPal,INR,205.6
HB00321,PAX00321,HOTEL199,2024-12-23,2026-01-04,1,Pending,Net Banking,GBP,381.86
HB00322,PAX00322,HOTEL279,2023-07-21,2025-12-27,1,Confirmed,UPI,INR,198.47
HB00323,PAX00323,HOTEL448,2024-05-16,2025-11-07,1,Confirmed,Net Banking,USD,414.07
HB00324,PAX00324,HOTEL386,2024-01-22,2025-11-17,5,Canceled,Credit Card,INR,137.0
HB00325,PAX00325,HOTEL365,2024-05-15,2025-08-22,5,Confirmed,UPI,GBP,192.39
HB00326,PAX00326,HOTEL308,2023-11-02,2025-08-16,3,No-Show,Net Banking,EUR,185.69
HB00327,PAX00327,HOTEL31,2023-02-22,2025-10-28,4,Canceled,Credit Card,GBP,343.44
HB00328,PAX00328,HOTEL379,2023-09-12,2025-11-16,4,Canceled,Net Banking,USD,373.9
HB00329,PAX00329,HOTEL488,2023-04-27,2025-12-31,4,No-Show,UPI,USD,384.37
HB00330,PAX00330,HOTEL12,2023-12-12,2026-01-19,4,Pending,UPI,USD,213.34
HB00331,PAX00331,HOTEL443,2023-09-13,2025-08-18,1,No-Show,UPI,INR,425.26
HB00332,PAX00332,HOTEL452,2025-01-11,2026-01-28,1,Canceled,UPI,GBP,379.16
HB00333,PAX00333,HOTEL305,2024-09-05,2025-10-05,2,Pending,PayPal,USD,61.67
HB00334,PAX00334,HOTEL16,2024-08-09,2025-12-06,3,Canceled,PayPal,INR,379.4
HB00335,PAX00335,HOTEL261,2024-12-25,2025-11-09,4,Pending,Net Banking,GBP,407.9
HB00336,PAX00336,HOTEL498,2024-08-10,2025-10-07,2,Canceled,Net Banking,USD,86.8
HB00337,PAX00337,HOTEL38,2024-10-23,2025-02-26,1,Confirmed,PayPal,INR,279.63
HB00338,PAX00338,HOTEL285,2023-09-28,2025-12-08,3,No-Show,Credit Card,EUR,468.41
HB00339,PAX00339,HOTEL457,2023-03-28,2025-05-29,1,Pending,UPI,USD,211.63
HB00340,PAX00340,HOTEL497,2024-05-03,2025-05-21,5,Pending,Credit Card,EUR,160.16
HB00341,PAX00341,HOTEL314,2024-07-12,2026-01-11,3,No-Show,UPI,INR,90.74
HB00342,PAX00342,HOTEL319,2024-12-28,2025-04-19,1,Pending,UPI,USD,388.38
HB00343,PAX00343,HOTEL451,2023-02-24,2025-03-01,3,Pending,Net Banking,USD,187.95
HB00344,PAX00344,HOTEL181,2023-05-25,2025-02-10,1,Confirmed,Net Banking,GBP,419.16
HB00345,PAX00345,HOTEL185,2023-02-16,2025-11-22,5,Confirmed,PayPal,USD,366.95
HB00346,PAX00346,HOTEL432,2024-04-17,2026-01-15,5,No-Show,Net Banking,EUR,109.78
HB00347,PAX00347,HOTEL176,2023-03-04,2025-10-25,5,Pending,Net Banking,USD,190.59
HB00348,PAX00348,HOTEL257,2023-02-02,2025-05-06,3,Canceled,Net Banking,GBP,285.07
HB00349,PAX00349,HOTEL59,2024-07-30,2025-06-14,4,Confirmed,PayPal,INR,462.33
HB00350,PAX00350,HOTEL383,2025-01-11,2025-06-03,5,Canceled,UPI,USD,205.08
HB00351,PAX00351,HOTEL43,2024-05-13,2025-05-28,2,Pending,Net Banking,GBP,276.45
HB00352,PAX00352,HOTEL484,2024-08-27,2025-09-13,1,Pending,Net Banking,INR,224.57
HB00353,PAX00353,HOTEL294,2023-02-18,2025-06-04,5,Confirmed,Credit Card,GBP,68.87
HB00354,PAX00354,HOTEL465,2024-01-21,2025-12-17,2,Pending,PayPal,INR,337.28
HB00355,PAX00355,HOTEL333,2024-01-14,2025-09-20,4,Confirmed,UPI,EUR,464.27
HB00356,PAX00356,HOTEL191,2024-01-27,2025-07-07,4,Pending,Credit Card,USD,347.83
HB00357,PAX00357,HOTEL235,2023-05-19,2025-02-06,2,Canceled,PayPal,GBP,365.39
HB00358,PAX00358,HOTEL496,2024-08-14,2025-04-17,4,No-Show,Credit Card,INR,186.27
HB00359,PAX00359,HOTEL7,2024-11-16,2025-06-30,4,No-Show,Net Banking,GBP,492.12
HB00360,PAX00360,HOTEL382,2024-06-03,2025-11-27,5,Confirmed,Net Banking,USD,387.15
HB00361,PAX00361,HOTEL244,2023-07-20,2025-12-04,4,No-Show,PayPal,GBP,329.75
HB00362,PAX00362,HOTEL171,2024-04-29,2025-05-20,3,Canceled,Credit Card,EUR,196.42
HB00363,PAX00363,HOTEL350,2024-07-25,2025-02-17,5,Confirmed,PayPal,EUR,242.86
HB00364,PAX00364,HOTEL432,2023-04-13,2025-08-25,5,Confirmed,PayPal,EUR,336.36
HB00365,PAX00365,HOTEL17,2024-08-31,2025-07-03,2,No-Show,UPI,INR,373.07
HB00366,PAX00366,HOTEL207,2024-12-06,2025-11-18,4,Canceled,UPI,GBP,458.52
HB00367,PAX00367,HOTEL272,2023-09-14,2025-09-29,1,Canceled,Credit Card,USD,193.34
HB00368,PAX00368,HOTEL300,2023-07-19,2025-11-27,4,Confirmed,Credit Card,INR,222.59
HB00369,PAX00369,HOTEL270,2023-04-02,2025-03-01,2,Confirmed,Net Banking,USD,265.09
HB00370,PAX00370,HOTEL140,2024-12-26,2025-05-24,3,Confirmed,Credit Card,USD,56.66
HB00371,PAX00371,HOTEL106,2023-10-04,2025-04-11,5,Canceled,PayPal,EUR,126.45
HB00372,PAX00372,HOTEL134,2025-01-26,2025-12-29,2,Confirmed,PayPal,GBP,114.79
HB00373,PAX00373,HOTEL388,2024-10-07,2025-02-21,5,Canceled,Credit Card,EUR,276.44
HB00374,PAX00374,HOTEL248,2023-05-02,2025-02-18,3,Pending,UPI,EUR,191.55
HB00375,PAX00375,HOTEL192,2023-08-23,2025-03-15,4,Canceled,Net Banking,INR,305.24
HB00376,PAX00376,HOTEL22,2023-09-06,2025-10-20,5,Confirmed,UPI,GBP,52.03
HB00377,PAX00377,HOTEL200,2023-05-21,2025-07-14,3,Pending,Credit Card,INR,124.66
HB00378,PAX00378,HOTEL321,2023-03-12,2025-03-01,2,No-Show,Net Banking,INR,323.94
HB00379,PAX00379,HOTEL462,2023-05-28,2025-08-22,5,Pending,PayPal,EUR,419.26
HB00380,PAX00380,HOTEL300,2024-04-30,2025-11-22,1,Confirmed,PayPal,GBP,490.01
HB00381,PAX00381,HOTEL136,2024-08-28,2025-10-20,5,Canceled,Net Banking,GBP,53.54
HB00382,PAX00382,HOTEL320,2024-02-14,2025-03-29,1,No-Show,Net Banking,EUR,162.84
HB00383,PAX00383,HOTEL407,2023-09-25,2025-10-05,1,Pending,Credit Card,GBP,220.2
HB00384,PAX00384,HOTEL130,2024-06-27,2025-11-01,1,Canceled,UPI,GBP,314.38
HB00385,PAX00385,HOTEL169,2023-11-24,2025-07-05,1,No-Show,PayPal,GBP,390.18
HB00386,PAX00386,HOTEL354,2024-10-13,2025-03-20,5,Canceled,Net Banking,EUR,427.39
HB00387,PAX00387,HOTEL49,2024-01-18,2025-03-11,1,No-Show,UPI,INR,92.09
HB00388,PAX00388,HOTEL248,2023-08-13,2025-06-30,4,Canceled,UPI,EUR,353.56
HB00389,PAX00389,HOTEL275,2023-08-26,2025-05-12,3,Pending,UPI,EUR,271.78
HB00390,PAX00390,HOTEL62,2025-01-24,2025-07-11,1,Canceled,Credit Card,INR,330.11
HB00391,PAX00391,HOTEL206,2024-04-20,2026-01-25,4,Pending,UPI,GBP,489.93
HB00392,PAX00392,HOTEL410,2024-10-12,2025-03-16,1,No-Show,Credit Card,INR,112.07
HB00393,PAX00393,HOTEL249,2024-07-02,2025-02-11,4,Canceled,UPI,INR,279.51
HB00394,PAX00394,HOTEL50,2024-05-24,2025-10-22,3,Pending,UPI,USD,235.66
HB00395,PAX00395,HOTEL115,2025-01-11,2025-03-06,3,Confirmed,UPI,INR,454.15
HB00396,PAX00396,HOTEL470,2024-04-02,2025-12-11,4,No-Show,Credit Card,USD,420.86
HB00397,PAX00397,HOTEL161,2024-12-15,2025-08-01,2,No-Show,UPI,INR,439.66
HB00398,PAX00398,HOTEL148,2024-10-02,2025-08-28,4,Canceled,UPI,EUR,308.42
HB00399,PAX00399,HOTEL422,2025-01-15,2025-09-18,3,Pending,Net Banking,INR,184.77
HB00400,PAX00400,HOTEL55,2023-11-03,2025-12-29,2,Confirmed,Credit Card,GBP,139.41
HB00401,PAX00401,HOTEL66,2024-08-02,2025-12-27,4,Confirmed,UPI,INR,392.37
HB00402,PAX00402,HOTEL348,2023-08-07,2025-05-24,4,Pending,PayPal,INR,440.9
HB00403,PAX00403,HOTEL496,2023-03-25,2025-12-14,4,Confirmed,UPI,GBP,89.24
HB00404,PAX00404,HOTEL143,2023-07-16,2025-05-03,4,Canceled,UPI,EUR,196.99
HB00405,PAX00405,HOTEL75,2023-07-03,2025-08-19,5,Confirmed,PayPal,USD,327.05
HB00406,PAX00406,HOTEL336,2024-04-13,2025-03-21,4,Canceled,Credit Card,INR,347.2
HB00407,PAX00407,HOTEL171,2023-02-13,2025-05-06,3,Canceled,UPI,EUR,71.88
HB00408,PAX00408,HOTEL77,2024-10-05,2025-06-12,5,Confirmed,Net Banking,EUR,383.22
HB00409,PAX00409,HOTEL135,2024-08-18,2025-10-08,2,Pending,Credit Card,GBP,408.4
HB00410,PAX00410,HOTEL322,2024-12-19,2025-07-02,4,Canceled,Credit Card,INR,263.78
HB00411,PAX00411,HOTEL253,2025-01-04,2025-06-05,4,No-Show,Net Banking,USD,208.85
HB00412,PAX00412,HOTEL489,2023-02-14,2026-01-14,5,Canceled,Credit Card,USD,372.31
HB00413,PAX00413,HOTEL178,2024-02-17,2026-01-25,5,Canceled,Credit Card,INR,298.19
HB00414,PAX00414,HOTEL365,2024-01-21,2025-12-11,3,Pending,Credit Card,INR,337.74
HB00415,PAX00415,HOTEL149,2024-01-05,2025-02-19,3,No-Show,Net Banking,INR,134.5
HB00416,PAX00416,HOTEL463,2023-04-30,2025-08-01,4,No-Show,Net Banking,USD,222.22
HB00417,PAX00417,HOTEL442,2023-03-24,2025-11-29,2,Pending,Credit Card,EUR,298.61
HB00418,PAX00418,HOTEL8,2023-09-14,2025-02-28,5,Pending,Net Banking,USD,310.29
HB00419,PAX00419,HOTEL465,2025-01-07,2025-11-19,4,Pending,Net Banking,GBP,247.65
HB00420,PAX00420,HOTEL209,2024-06-20,2025-09-25,3,No-Show,UPI,EUR,383.85
HB00421,PAX00421,HOTEL37,2024-11-26,2025-05-24,4,Pending,Net Banking,INR,476.23
HB00422,PAX00422,HOTEL377,2025-01-15,2025-10-03,5,Pending,Credit Card,INR,70.89
HB00423,PAX00423,HOTEL313,2023-04-27,2025-08-11,2,Confirmed,Net Banking,EUR,437.3
HB00424,PAX00424,HOTEL138,2023-05-04,2026-01-12,4,No-Show,PayPal,EUR,123.15
HB00425,PAX00425,HOTEL24,2023-11-05,2025-11-27,5,Confirmed,PayPal,USD,127.65
HB00426,PAX00426,HOTEL418,2023-07-26,2025-04-14,5,Confirmed,UPI,USD,401.27
HB00427,PAX00427,HOTEL246,2023-08-09,2026-01-21,1,Canceled,Credit Card,GBP,251.44
HB00428,PAX00428,HOTEL472,2024-10-06,2025-08-26,5,No-Show,PayPal,GBP,311.56
HB00429,PAX00429,HOTEL472,2023-02-13,2025-07-22,2,Confirmed,UPI,GBP,113.98
HB00430,PAX00430,HOTEL422,2024-11-13,2025-05-01,3,Canceled,Net Banking,INR,443.82
HB00431,PAX00431,HOTEL74,2024-03-04,2025-11-08,1,Canceled,PayPal,EUR,295.67
HB00432,PAX00432,HOTEL343,2023-12-20,2025-10-04,5,Confirmed,Credit Card,EUR,306.92
HB00433,PAX00433,HOTEL235,2024-10-16,2025-02-04,3,No-Show,Credit Card,EUR,312.42
HB00434,PAX00434,HOTEL138,2024-10-05,2025-08-07,3,Canceled,UPI,INR,366.94
HB00435,PAX00435,HOTEL253,2023-11-02,2025-03-10,5,Canceled,UPI,GBP,137.71
HB00436,PAX00436,HOTEL221,2024-01-07,2025-11-22,5,Canceled,UPI,EUR,432.4
HB00437,PAX00437,HOTEL474,2023-12-28,2026-01-10,1,Confirmed,UPI,GBP,423.78
HB00438,PAX00438,HOTEL483,2024-03-04,2026-01-15,1,No-Show,PayPal,USD,270.91
HB00439,PAX00439,HOTEL295,2024-07-10,2026-01-10,5,Pending,Net Banking,GBP,293.05
HB00440,PAX00440,HOTEL342,2024-10-17,2025-09-29,3,No-Show,PayPal,USD,232.83
HB00441,PAX00441,HOTEL48,2023-09-06,2025-07-19,1,Pending,PayPal,INR,244.43
HB00442,PAX00442,HOTEL422,2024-03-16,2025-06-18,4,Confirmed,PayPal,INR,243.34
HB00443,PAX00443,HOTEL194,2023-09-30,2025-05-10,3,Canceled,UPI,INR,54.53
HB00444,PAX00444,HOTEL234,2025-01-06,2025-09-28,3,Canceled,Net Banking,GBP,277.27
HB00445,PAX00445,HOTEL203,2023-06-10,2025-09-19,5,No-Show,Net Banking,GBP,179.08
HB00446,PAX00446,HOTEL60,2023-04-03,2025-12-10,2,Canceled,Net Banking,GBP,385.24
HB00447,PAX00447,HOTEL248,2024-01-05,2025-07-28,1,No-Show,Net Banking,USD,185.03
HB00448,PAX00448,HOTEL326,2023-02-12,2026-01-05,3,Pending,UPI,GBP,255.01
HB00449,PAX00449,HOTEL433,2024-07-28,2025-09-01,5,Canceled,Credit Card,GBP,330.66
HB00450,PAX00450,HOTEL211,2024-12-19,2025-07-01,2,Pending,Credit Card,INR,238.75
HB00451,PAX00451,HOTEL6,2023-08-25,2025-11-11,5,Canceled,Net Banking,GBP,179.95
HB00452,PAX00452,HOTEL302,2023-02-10,2025-11-18,5,No-Show,UPI,INR,205.52
HB00453,PAX00453,HOTEL418,2023-07-26,2025-04-15,3,Confirmed,Net Banking,USD,267.3
HB00454,PAX00454,HOTEL40,2024-10-20,2025-02-09,1,Canceled,UPI,USD,384.27
HB00455,PAX00455,HOTEL350,2024-07-26,2026-01-26,2,No-Show,Credit Card,USD,281.62
HB00456,PAX00456,HOTEL394,2024-11-19,2025-10-03,4,Pending,PayPal,INR,196.06
HB00457,PAX00457,HOTEL196,2024-10-12,2025-11-09,5,Confirmed,Net Banking,INR,123.17
HB00458,PAX00458,HOTEL425,2023-12-12,2026-01-26,1,Confirmed,UPI,USD,486.18
HB00459,PAX00459,HOTEL394,2023-05-31,2025-11-16,5,Canceled,UPI,USD,159.34
HB00460,PAX00460,HOTEL315,2024-07-19,2025-05-15,5,Canceled,Net Banking,GBP,248.48
HB00461,PAX00461,HOTEL66,2023-11-21,2025-04-07,3,No-Show,Net Banking,INR,135.85
HB00462,PAX00462,HOTEL120,2023-09-28,2025-03-24,1,Canceled,PayPal,USD,360.82
HB00463,PAX00463,HOTEL482,2024-04-26,2026-01-10,4,Pending,Net Banking,USD,191.4
HB00464,PAX00464,HOTEL373,2023-12-08,2025-12-22,1,Confirmed,PayPal,USD,87.0
HB00465,PAX00465,HOTEL30,2024-12-13,2025-04-15,4,Pending,Credit Card,EUR,216.3
HB00466,PAX00466,HOTEL100,2024-09-26,2025-12-28,1,No-Show,UPI,INR,105.11
HB00467,PAX00467,HOTEL301,2024-08-20,2025-07-17,5,No-Show,Net Banking,INR,343.72
HB00468,PAX00468,HOTEL170,2023-04-30,2025-10-27,5,No-Show,Net Banking,GBP,233.52
HB00469,PAX00469,HOTEL76,2024-01-25,2025-03-22,2,Canceled,PayPal,INR,392.05
HB00470,PAX00470,HOTEL433,2023-12-14,2025-03-26,3,No-Show,Net Banking,INR,173.82
HB00471,PAX00471,HOTEL440,2024-10-18,2025-09-12,4,Canceled,PayPal,GBP,128.14
HB00472,PAX00472,HOTEL210,2024-07-26,2025-12-22,4,Confirmed,Net Banking,GBP,447.93
HB00473,PAX00473,HOTEL206,2023-07-01,2025-10-15,2,Canceled,PayPal,INR,201.76
HB00474,PAX00474,HOTEL194,2025-01-13,2025-04-01,1,Confirmed,Credit Card,GBP,411.79
HB00475,PAX00475,HOTEL127,2024-03-16,2025-09-01,3,No-Show,Credit Card,INR,301.3
HB00476,PAX00476,HOTEL238,2023-06-06,2025-07-21,1,Confirmed,UPI,EUR,60.72
HB00477,PAX00477,HOTEL338,2023-10-17,2026-01-18,5,Confirmed,PayPal,INR,152.41
HB00478,PAX00478,HOTEL414,2024-10-25,2025-07-19,5,Confirmed,PayPal,INR,330.07
HB00479,PAX00479,HOTEL47,2023-07-29,2025-08-19,4,Pending,UPI,GBP,296.07
HB00480,PAX00480,HOTEL179,2023-06-28,2025-08-02,3,Canceled,UPI,INR,226.67
HB00481,PAX00481,HOTEL422,2023-10-04,2025-03-16,4,Canceled,Credit Card,INR,150.58
HB00482,PAX00482,HOTEL18,2024-05-17,2025-04-03,2,Confirmed,UPI,USD,197.85
HB00483,PAX00483,HOTEL317,2023-03-07,2025-12-15,3,Canceled,Credit Card,INR,476.02
HB00484,PAX00484,HOTEL321,2023-04-27,2025-03-28,5,Pending,Credit Card,GBP,390.9
HB00485,PAX00485,HOTEL428,2023-12-17,2025-03-31,3,Pending,Net Banking,EUR,99.15
HB00486,PAX00486,HOTEL122,2024-04-21,2025-05-08,2,Canceled,Credit Card,GBP,195.59
HB00487,PAX00487,HOTEL339,2023-12-18,2025-02-17,3,Pending,Net Banking,INR,297.31
HB00488,PAX00488,HOTEL44,2024-11-19,2026-01-02,5,No-Show,Credit Card,GBP,56.38
HB00489,PAX00489,HOTEL66,2023-11-04,2025-07-06,5,Pending,PayPal,USD,262.2
HB00490,PAX00490,HOTEL48,2024-11-05,2025-04-09,3,Canceled,PayPal,EUR,134.62
HB00491,PAX00491,HOTEL68,2024-10-15,2025-04-08,2,No-Show,PayPal,EUR,339.44
HB00492,PAX00492,HOTEL147,2024-09-29,2025-09-17,3,Confirmed,Net Banking,EUR,347.25
HB00493,PAX00493,HOTEL138,2024-12-05,2025-08-19,1,Canceled,Credit Card,USD,391.84
HB00494,PAX00494,HOTEL261,2024-10-08,2025-03-27,4,Confirmed,PayPal,GBP,101.33
HB00495,PAX00495,HOTEL25,2023-05-09,2025-12-03,2,Confirmed,Credit Card,EUR,393.26
HB00496,PAX00496,HOTEL151,2024-06-10,2026-01-12,2,No-Show,Net Banking,USD,403.31
HB00497,PAX00497,HOTEL355,2023-02-14,2025-08-30,5,Confirmed,UPI,USD,349.43
HB00498,PAX00498,HOTEL465,2023-02-21,2025-05-22,1,Canceled,UPI,USD,418.81
HB00499,PAX00499,HOTEL44,2024-06-04,2025-11-09,2,Pending,Net Banking,GBP,323.3
HB00500,PAX00500,HOTEL117,2023-05-12,2025-10-17,2,Pending,Credit Card,USD,171.72
HB00501,PAX00501,HOTEL100,2023-07-30,2025-11-13,3,No-Show,Net Banking,INR,325.46
HB00502,PAX00502,HOTEL477,2024-04-23,2025-03-24,2,Pending,UPI,INR,323.05
HB00503,PAX00503,HOTEL491,2024-11-22,2025-10-23,5,Confirmed,PayPal,INR,330.31
HB00504,PAX00504,HOTEL420,2024-03-09,2025-07-26,1,Pending,UPI,EUR,145.0
HB00505,PAX00505,HOTEL88,2024-12-10,2025-05-11,1,No-Show,Net Banking,GBP,348.51
HB00506,PAX00506,HOTEL108,2024-10-13,2025-07-06,5,Confirmed,Net Banking,EUR,240.95
HB00507,PAX00507,HOTEL280,2023-03-17,2025-04-20,5,Confirmed,UPI,USD,397.19
HB00508,PAX00508,HOTEL297,2025-01-18,2025-10-10,3,Pending,PayPal,EUR,321.77
HB00509,PAX00509,HOTEL290,2023-03-03,2025-10-23,1,Canceled,UPI,INR,272.57
HB00510,PAX00510,HOTEL105,2023-08-16,2025-07-01,2,Canceled,Net Banking,GBP,272.33
HB00511,PAX00511,HOTEL489,2024-12-08,2025-03-10,1,Canceled,Net Banking,INR,247.24
HB00512,PAX00512,HOTEL281,2023-08-05,2025-12-16,1,No-Show,UPI,INR,475.7
HB00513,PAX00513,HOTEL201,2024-07-06,2026-01-26,2,Canceled,Credit Card,USD,284.81
HB00514,PAX00514,HOTEL390,2023-03-21,2025-02-21,5,No-Show,Credit Card,INR,390.91
HB00515,PAX00515,HOTEL238,2023-03-25,2025-09-28,4,No-Show,Credit Card,USD,170.19
HB00516,PAX00516,HOTEL422,2023-06-24,2025-04-12,4,Confirmed,Net Banking,EUR,344.74
HB00517,PAX00517,HOTEL412,2023-07-10,2025-09-06,5,Pending,PayPal,INR,77.28
HB00518,PAX00518,HOTEL88,2024-09-27,2025-10-24,4,Pending,Credit Card,USD,389.75
HB00519,PAX00519,HOTEL41,2024-10-03,2025-12-08,1,Canceled,PayPal,GBP,52.43
HB00520,PAX00520,HOTEL353,2023-09-02,2025-11-01,4,Canceled,Credit Card,INR,278.9
HB00521,PAX00521,HOTEL94,2024-05-23,2025-03-13,1,Canceled,Net Banking,USD,170.11
HB00522,PAX00522,HOTEL115,2024-07-29,2025-10-31,4,Confirmed,Credit Card,USD,408.04
HB00523,PAX00523,HOTEL389,2024-12-09,2025-09-17,3,Pending,PayPal,EUR,200.15
HB00524,PAX00524,HOTEL304,2025-01-18,2025-07-15,5,Pending,Net Banking,USD,55.53
HB00525,PAX00525,HOTEL215,2024-07-16,2025-09-26,1,Canceled,Credit Card,GBP,171.09
HB00526,PAX00526,HOTEL89,2024-04-02,2025-07-08,5,Confirmed,PayPal,USD,181.27
HB00527,PAX00527,HOTEL65,2024-08-17,2025-10-21,3,Confirmed,Net Banking,USD,265.88
HB00528,PAX00528,HOTEL133,2024-08-10,2025-04-13,4,No-Show,PayPal,EUR,163.38
HB00529,PAX00529,HOTEL431,2024-11-13,2025-09-23,3,Canceled,PayPal,USD,426.57
HB00530,PAX00530,HOTEL382,2024-06-19,2025-06-28,5,Canceled,Credit Card,INR,81.09
HB00531,PAX00531,HOTEL461,2024-03-03,2025-09-11,5,Confirmed,UPI,GBP,367.64
HB00532,PAX00532,HOTEL61,2024-11-06,2025-11-05,4,Canceled,UPI,INR,130.11
HB00533,PAX00533,HOTEL367,2023-03-11,2025-08-04,4,Pending,Credit Card,USD,191.57
HB00534,PAX00534,HOTEL443,2024-12-17,2025-12-13,5,Pending,Net Banking,GBP,231.82
HB00535,PAX00535,HOTEL331,2024-05-15,2025-02-08,3,Pending,Net Banking,GBP,186.56
HB00536,PAX00536,HOTEL56,2023-05-16,2025-06-07,1,Pending,Credit Card,USD,206.19
HB00537,PAX00537,HOTEL443,2024-12-27,2026-01-03,5,Confirmed,Net Banking,GBP,336.43
